# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.3256        	smoothSolver	2.974720e-03	5.369120e-06	1	4.857990e-03	8.197000e-06	1	false	DICPCG	2.309970e-02	1.037790e-03	7	true
0.3257        	smoothSolver	2.977880e-03	5.353510e-06	1	4.863000e-03	8.168340e-06	1	false	DICPCG	2.643970e-02	1.314160e-03	6	true
0.3258        	smoothSolver	2.976030e-03	5.337320e-06	1	4.868940e-03	8.098090e-06	1	false	DICPCG	2.537870e-02	1.076970e-03	6	true
0.3259        	smoothSolver	2.976990e-03	5.363210e-06	1	4.880580e-03	8.097920e-06	1	false	DICPCG	2.469520e-02	1.056300e-03	6	true
0.326         	smoothSolver	2.975710e-03	5.321700e-06	1	4.882980e-03	7.987680e-06	1	false	DICPCG	2.320930e-02	1.046260e-03	7	true
0.3261        	smoothSolver	2.979230e-03	5.314050e-06	1	4.882540e-03	7.906290e-06	1	false	DICPCG	2.624120e-02	1.128140e-03	6	true
0.3262        	smoothSolver	2.974370e-03	5.284450e-06	1	4.887940e-03	7.795070e-06	1	false	DICPCG	2.684020e-02	1.338300e-03	5	true
0.3263        	smoothSolver	2.977580e-03	5.302560e-06	1	4.898700e-03	7.770450e-06	1	false	DICPCG	2.731710e-02	1.174850e-03	6	true
0.3264        	smoothSolver	2.976530e-03	5.353720e-06	1	4.899870e-03	7.687380e-06	1	false	DICPCG	2.212240e-02	1.067630e-03	7	true
0.3265        	smoothSolver	2.977750e-03	5.385250e-06	1	4.900990e-03	7.657160e-06	1	false	DICPCG	2.314010e-02	1.023730e-03	7	true
0.3266        	smoothSolver	2.976780e-03	5.409690e-06	1	4.901620e-03	7.631120e-06	1	false	DICPCG	2.451720e-02	1.184940e-03	6	true
0.3267        	smoothSolver	2.979540e-03	5.433210e-06	1	4.905720e-03	7.907690e-06	1	false	DICPCG	2.824780e-02	1.357280e-03	5	true
0.3268        	smoothSolver	2.979520e-03	5.425360e-06	1	4.894850e-03	7.800410e-06	1	false	DICPCG	2.436880e-02	1.183020e-03	6	true
0.3269        	smoothSolver	2.984260e-03	5.424060e-06	1	4.897760e-03	7.848150e-06	1	false	DICPCG	2.792060e-02	1.205280e-03	6	true
0.327         	smoothSolver	2.984710e-03	5.401680e-06	1	4.900810e-03	7.940210e-06	1	false	DICPCG	2.666350e-02	1.144320e-03	6	true
0.3271        	smoothSolver	2.985060e-03	5.398950e-06	1	4.899250e-03	7.902930e-06	1	false	DICPCG	2.245790e-02	9.748820e-04	7	true
0.3272        	smoothSolver	2.986640e-03	5.416120e-06	1	4.903350e-03	7.869490e-06	1	false	DICPCG	2.786760e-02	1.239940e-03	6	true
0.3273        	smoothSolver	2.985880e-03	5.380460e-06	1	4.903330e-03	7.885450e-06	1	false	DICPCG	2.634910e-02	1.194720e-03	6	true
0.3274        	smoothSolver	2.986510e-03	5.377900e-06	1	4.907930e-03	7.768270e-06	1	false	DICPCG	2.415030e-02	1.126880e-03	6	true
0.3275        	smoothSolver	2.986980e-03	5.373390e-06	1	4.916230e-03	7.742140e-06	1	false	DICPCG	3.088740e-02	1.318530e-03	5	true
0.3276        	smoothSolver	2.988460e-03	5.379270e-06	1	4.919320e-03	7.800900e-06	1	false	DICPCG	2.485030e-02	1.197150e-03	6	true
0.3277        	smoothSolver	2.987410e-03	5.337850e-06	1	4.921070e-03	7.706890e-06	1	false	DICPCG	2.793800e-02	1.177450e-03	6	true
0.3278        	smoothSolver	2.986320e-03	5.315840e-06	1	4.917440e-03	7.617150e-06	1	false	DICPCG	2.337120e-02	9.958490e-04	7	true
0.3279        	smoothSolver	2.990680e-03	5.358220e-06	1	4.926850e-03	7.785580e-06	1	false	DICPCG	2.894450e-02	1.436940e-03	5	true
0.328         	smoothSolver	2.992880e-03	5.367200e-06	1	4.920370e-03	7.770340e-06	1	false	DICPCG	2.815970e-02	1.406510e-03	5	true
0.3281        	smoothSolver	2.994810e-03	5.359270e-06	1	4.922850e-03	7.757110e-06	1	false	DICPCG	2.253270e-02	1.016540e-03	7	true
0.3282        	smoothSolver	2.992720e-03	5.370360e-06	1	4.923120e-03	7.751070e-06	1	false	DICPCG	2.291970e-02	1.118070e-03	6	true
0.3283        	smoothSolver	2.995560e-03	5.376400e-06	1	4.927480e-03	7.880280e-06	1	false	DICPCG	2.354050e-02	1.084570e-03	6	true
0.3284        	smoothSolver	2.996870e-03	5.431670e-06	1	4.927410e-03	7.947600e-06	1	false	DICPCG	2.656150e-02	1.184790e-03	6	true
0.3285        	smoothSolver	2.996110e-03	5.440670e-06	1	4.934620e-03	7.960230e-06	1	false	DICPCG	2.237020e-02	9.717010e-04	7	true
0.3286        	smoothSolver	2.998520e-03	5.440170e-06	1	4.938980e-03	7.930260e-06	1	false	DICPCG	2.591400e-02	1.189740e-03	6	true
0.3287        	smoothSolver	3.000060e-03	5.435620e-06	1	4.934540e-03	7.962880e-06	1	false	DICPCG	2.631910e-02	1.158150e-03	6	true
0.3288        	smoothSolver	3.006950e-03	5.459180e-06	1	4.930290e-03	8.013530e-06	1	false	DICPCG	2.452860e-02	1.222660e-03	6	true
0.3289        	smoothSolver	3.012030e-03	5.539880e-06	1	4.934730e-03	8.087490e-06	1	false	DICPCG	2.414050e-02	1.111450e-03	6	true
0.329         	smoothSolver	3.015310e-03	5.532090e-06	1	4.933300e-03	8.113370e-06	1	false	DICPCG	2.272590e-02	1.021860e-03	6	true
0.3291        	smoothSolver	3.016420e-03	5.524280e-06	1	4.931260e-03	8.111590e-06	1	false	DICPCG	2.559700e-02	1.064770e-03	6	true
0.3292        	smoothSolver	3.017730e-03	5.538730e-06	1	4.934310e-03	8.236130e-06	1	false	DICPCG	2.464640e-02	1.179050e-03	6	true
0.3293        	smoothSolver	3.019760e-03	5.548020e-06	1	4.933540e-03	8.173400e-06	1	false	DICPCG	2.108930e-02	9.237290e-04	7	true
0.3294        	smoothSolver	3.017000e-03	5.545110e-06	1	4.936970e-03	8.111900e-06	1	false	DICPCG	1.916350e-02	9.114500e-04	7	true
0.3295        	smoothSolver	3.019200e-03	5.555640e-06	1	4.946930e-03	8.127940e-06	1	false	DICPCG	2.574430e-02	1.138660e-03	6	true
0.3296        	smoothSolver	3.021130e-03	5.573750e-06	1	4.949040e-03	8.174450e-06	1	false	DICPCG	2.514570e-02	1.117970e-03	6	true
0.3297        	smoothSolver	3.024220e-03	5.600840e-06	1	4.948690e-03	8.109490e-06	1	false	DICPCG	2.519690e-02	1.131360e-03	6	true
0.3298        	smoothSolver	3.021480e-03	5.599750e-06	1	4.949740e-03	8.088940e-06	1	false	DICPCG	2.508980e-02	1.167140e-03	5	true
0.3299        	smoothSolver	3.023750e-03	5.613400e-06	1	4.948900e-03	8.079670e-06	1	false	DICPCG	2.216150e-02	1.050430e-03	6	true
0.33          	smoothSolver	3.024930e-03	5.614600e-06	1	4.947700e-03	8.135650e-06	1	false	DICPCG	2.112130e-02	1.039630e-03	7	true
0.3301        	smoothSolver	3.023310e-03	5.611960e-06	1	4.952160e-03	8.231350e-06	1	false	DICPCG	2.405690e-02	1.030680e-03	6	true
0.3302        	smoothSolver	3.023390e-03	5.607830e-06	1	4.951140e-03	8.269040e-06	1	false	DICPCG	2.602180e-02	1.215330e-03	5	true
0.3303        	smoothSolver	3.027570e-03	5.608380e-06	1	4.956080e-03	8.447950e-06	1	false	DICPCG	2.532740e-02	1.207730e-03	5	true
0.3304        	smoothSolver	3.030240e-03	5.610560e-06	1	4.947650e-03	8.426080e-06	1	false	DICPCG	2.143730e-02	9.536580e-04	7	true
0.3305        	smoothSolver	3.034110e-03	5.607950e-06	1	4.946260e-03	8.409430e-06	1	false	DICPCG	2.487730e-02	1.033770e-03	6	true
0.3306        	smoothSolver	3.039420e-03	5.642390e-06	1	4.939410e-03	8.313550e-06	1	false	DICPCG	2.395910e-02	1.059500e-03	6	true
0.3307        	smoothSolver	3.043620e-03	5.654330e-06	1	4.933960e-03	8.216380e-06	1	false	DICPCG	2.147380e-02	9.779060e-04	7	true
0.3308        	smoothSolver	3.050780e-03	5.701630e-06	1	4.938180e-03	8.223380e-06	1	false	DICPCG	2.552620e-02	1.214870e-03	5	true
0.3309        	smoothSolver	3.049850e-03	5.690810e-06	1	4.939490e-03	8.219540e-06	1	false	DICPCG	1.920470e-02	8.375190e-04	7	true
0.331         	smoothSolver	3.053060e-03	5.683270e-06	1	4.937950e-03	8.269400e-06	1	false	DICPCG	2.224060e-02	9.686890e-04	6	true
0.3311        	smoothSolver	3.052760e-03	5.671960e-06	1	4.942730e-03	8.400830e-06	1	false	DICPCG	2.549500e-02	1.155000e-03	6	true
0.3312        	smoothSolver	3.051910e-03	5.635510e-06	1	4.946460e-03	8.485070e-06	1	false	DICPCG	2.423100e-02	1.000850e-03	6	true
0.3313        	smoothSolver	3.054970e-03	5.632640e-06	1	4.946430e-03	8.501320e-06	1	false	DICPCG	2.397080e-02	1.126380e-03	6	true
0.3314        	smoothSolver	3.056240e-03	5.563120e-06	1	4.952790e-03	8.457300e-06	1	false	DICPCG	2.487840e-02	1.038900e-03	6	true
0.3315        	smoothSolver	3.057900e-03	5.548630e-06	1	4.953100e-03	8.381520e-06	1	false	DICPCG	2.343080e-02	1.019470e-03	6	true
0.3316        	smoothSolver	3.061020e-03	5.535050e-06	1	4.947280e-03	8.292860e-06	1	false	DICPCG	2.392020e-02	9.713900e-04	6	true
0.3317        	smoothSolver	3.056440e-03	5.498410e-06	1	4.955420e-03	8.286650e-06	1	false	DICPCG	2.269350e-02	9.898320e-04	6	true
0.3318        	smoothSolver	3.059260e-03	5.470020e-06	1	4.953420e-03	8.335700e-06	1	false	DICPCG	2.148010e-02	9.843940e-04	6	true
0.3319        	smoothSolver	3.062070e-03	5.448150e-06	1	4.961620e-03	8.339520e-06	1	false	DICPCG	2.404760e-02	1.125580e-03	6	true
0.332         	smoothSolver	3.068330e-03	5.436940e-06	1	4.959280e-03	8.321340e-06	1	false	DICPCG	2.128810e-02	9.582080e-04	6	true
0.3321        	smoothSolver	3.072800e-03	5.418670e-06	1	4.959860e-03	8.329950e-06	1	false	DICPCG	2.318760e-02	1.026830e-03	7	true
0.3322        	smoothSolver	3.070630e-03	5.392580e-06	1	4.953430e-03	8.265320e-06	1	false	DICPCG	2.281140e-02	1.043840e-03	6	true
0.3323        	smoothSolver	3.071390e-03	5.371900e-06	1	4.947220e-03	8.225500e-06	1	false	DICPCG	2.591850e-02	1.283190e-03	5	true
0.3324        	smoothSolver	3.073340e-03	5.354770e-06	1	4.944440e-03	8.189600e-06	1	false	DICPCG	2.198410e-02	9.809440e-04	6	true
0.3325        	smoothSolver	3.076450e-03	5.355240e-06	1	4.945270e-03	8.198060e-06	1	false	DICPCG	2.262080e-02	9.680890e-04	7	true
0.3326        	smoothSolver	3.079020e-03	5.347900e-06	1	4.933290e-03	8.167520e-06	1	false	DICPCG	2.290740e-02	1.069850e-03	6	true
0.3327        	smoothSolver	3.079090e-03	5.357330e-06	1	4.933830e-03	8.255150e-06	1	false	DICPCG	2.061870e-02	9.024260e-04	7	true
0.3328        	smoothSolver	3.078740e-03	5.340970e-06	1	4.931680e-03	8.209310e-06	1	false	DICPCG	1.921950e-02	9.019050e-04	7	true
0.3329        	smoothSolver	3.078920e-03	5.305280e-06	1	4.935030e-03	8.257450e-06	1	false	DICPCG	2.453050e-02	1.027660e-03	6	true
0.333         	smoothSolver	3.078920e-03	5.274590e-06	1	4.939800e-03	8.221290e-06	1	false	DICPCG	2.104040e-02	9.776660e-04	6	true
0.3331        	smoothSolver	3.079520e-03	5.319060e-06	1	4.940770e-03	8.209680e-06	1	false	DICPCG	2.049670e-02	9.042200e-04	7	true
0.3332        	smoothSolver	3.079080e-03	5.312190e-06	1	4.941890e-03	8.194940e-06	1	false	DICPCG	2.243540e-02	1.044440e-03	6	true
0.3333        	smoothSolver	3.079480e-03	5.313830e-06	1	4.939950e-03	8.135920e-06	1	false	DICPCG	2.322240e-02	1.071970e-03	6	true
0.3334        	smoothSolver	3.082810e-03	5.328280e-06	1	4.943000e-03	8.158410e-06	1	false	DICPCG	2.381710e-02	1.131210e-03	6	true
0.3335        	smoothSolver	3.084580e-03	5.334820e-06	1	4.940000e-03	8.186520e-06	1	false	DICPCG	2.425600e-02	1.179930e-03	5	true
0.3336        	smoothSolver	3.086530e-03	5.329140e-06	1	4.943810e-03	8.170560e-06	1	false	DICPCG	2.084360e-02	8.938520e-04	7	true
0.3337        	smoothSolver	3.082040e-03	5.346390e-06	1	4.946620e-03	8.243350e-06	1	false	DICPCG	2.388000e-02	9.966690e-04	6	true
0.3338        	smoothSolver	3.083580e-03	5.350980e-06	1	4.940560e-03	8.227720e-06	1	false	DICPCG	1.788980e-02	7.041850e-04	8	true
0.3339        	smoothSolver	3.086050e-03	5.369870e-06	1	4.932220e-03	8.201530e-06	1	false	DICPCG	2.083520e-02	9.466950e-04	7	true
0.334         	smoothSolver	3.087790e-03	5.383180e-06	1	4.930710e-03	8.241960e-06	1	false	DICPCG	2.347720e-02	1.006200e-03	6	true
0.3341        	smoothSolver	3.087830e-03	5.383830e-06	1	4.930420e-03	8.240870e-06	1	false	DICPCG	2.592300e-02	1.102140e-03	6	true
0.3342        	smoothSolver	3.083700e-03	5.370710e-06	1	4.926130e-03	8.231600e-06	1	false	DICPCG	2.099980e-02	9.935660e-04	7	true
0.3343        	smoothSolver	3.083890e-03	5.369840e-06	1	4.934480e-03	8.389780e-06	1	false	DICPCG	2.682070e-02	1.074050e-03	6	true
0.3344        	smoothSolver	3.087980e-03	5.372410e-06	1	4.927800e-03	8.355640e-06	1	false	DICPCG	2.417460e-02	1.179760e-03	6	true
0.3345        	smoothSolver	3.088400e-03	5.345160e-06	1	4.930760e-03	8.338850e-06	1	false	DICPCG	2.473700e-02	1.197140e-03	6	true
0.3346        	smoothSolver	3.084840e-03	5.320980e-06	1	4.934510e-03	8.323820e-06	1	false	DICPCG	2.372660e-02	1.154750e-03	5	true
0.3347        	smoothSolver	3.085140e-03	5.326430e-06	1	4.935890e-03	8.290130e-06	1	false	DICPCG	2.419630e-02	1.023540e-03	6	true
0.3348        	smoothSolver	3.086470e-03	5.302050e-06	1	4.934760e-03	8.201530e-06	1	false	DICPCG	2.152080e-02	9.081470e-04	7	true
0.3349        	smoothSolver	3.088660e-03	5.299010e-06	1	4.932060e-03	8.251480e-06	1	false	DICPCG	2.204830e-02	9.927980e-04	6	true
0.335         	smoothSolver	3.087080e-03	5.338650e-06	1	4.936790e-03	8.352640e-06	1	false	DICPCG	2.449060e-02	1.017610e-03	6	true
0.3351        	smoothSolver	3.090580e-03	5.410810e-06	1	4.941260e-03	8.326710e-06	1	false	DICPCG	2.479470e-02	1.225150e-03	5	true
0.3352        	smoothSolver	3.092400e-03	5.401280e-06	1	4.944380e-03	8.295230e-06	1	false	DICPCG	2.644670e-02	1.093420e-03	6	true
0.3353        	smoothSolver	3.095330e-03	5.434630e-06	1	4.948620e-03	8.384310e-06	1	false	DICPCG	2.984660e-02	1.296860e-03	5	true
0.3354        	smoothSolver	3.094730e-03	5.447200e-06	1	4.943960e-03	8.349400e-06	1	false	DICPCG	2.202180e-02	1.026330e-03	7	true
0.3355        	smoothSolver	3.094540e-03	5.475310e-06	1	4.950570e-03	8.458720e-06	1	false	DICPCG	2.358690e-02	1.008800e-03	6	true
0.3356        	smoothSolver	3.093770e-03	5.432850e-06	1	4.947720e-03	8.446580e-06	1	false	DICPCG	2.114970e-02	9.761000e-04	6	true
0.3357        	smoothSolver	3.092940e-03	5.461290e-06	1	4.943300e-03	8.466300e-06	1	false	DICPCG	2.406100e-02	1.006840e-03	6	true
0.3358        	smoothSolver	3.087790e-03	5.495530e-06	1	4.941060e-03	8.527970e-06	1	false	DICPCG	2.444060e-02	1.069510e-03	6	true
0.3359        	smoothSolver	3.086170e-03	5.514030e-06	1	4.941600e-03	8.533230e-06	1	false	DICPCG	2.511610e-02	1.249860e-03	5	true
0.336         	smoothSolver	3.083860e-03	5.536920e-06	1	4.945990e-03	8.512980e-06	1	false	DICPCG	2.526520e-02	1.094670e-03	6	true
0.3361        	smoothSolver	3.082070e-03	5.535490e-06	1	4.946840e-03	8.457410e-06	1	false	DICPCG	2.772000e-02	1.256160e-03	6	true
0.3362        	smoothSolver	3.079190e-03	5.522890e-06	1	4.943070e-03	8.450110e-06	1	false	DICPCG	2.356560e-02	1.124120e-03	6	true
0.3363        	smoothSolver	3.079010e-03	5.512910e-06	1	4.942530e-03	8.603260e-06	1	false	DICPCG	2.376320e-02	1.030870e-03	6	true
0.3364        	smoothSolver	3.077080e-03	5.502470e-06	1	4.940700e-03	8.561610e-06	1	false	DICPCG	2.999200e-02	1.155310e-03	5	true
0.3365        	smoothSolver	3.074180e-03	5.495560e-06	1	4.942290e-03	8.621040e-06	1	false	DICPCG	2.636690e-02	1.158410e-03	6	true
0.3366        	smoothSolver	3.076010e-03	5.489090e-06	1	4.939490e-03	8.604110e-06	1	false	DICPCG	2.662740e-02	1.256750e-03	6	true
0.3367        	smoothSolver	3.075640e-03	5.469200e-06	1	4.939490e-03	8.540420e-06	1	false	DICPCG	2.314370e-02	1.156220e-03	6	true
0.3368        	smoothSolver	3.072500e-03	5.420870e-06	1	4.933620e-03	8.453630e-06	1	false	DICPCG	2.460830e-02	1.152690e-03	6	true
0.3369        	smoothSolver	3.069370e-03	5.396620e-06	1	4.931900e-03	8.464710e-06	1	false	DICPCG	2.297000e-02	1.108320e-03	6	true
0.337         	smoothSolver	3.068420e-03	5.381710e-06	1	4.935500e-03	8.659930e-06	1	false	DICPCG	2.391400e-02	1.105370e-03	6	true
0.3371        	smoothSolver	3.069750e-03	5.426740e-06	1	4.929090e-03	8.575020e-06	1	false	DICPCG	2.395310e-02	9.955740e-04	6	true
0.3372        	smoothSolver	3.071800e-03	5.411930e-06	1	4.930690e-03	8.697740e-06	1	false	DICPCG	2.375750e-02	1.163670e-03	5	true
0.3373        	smoothSolver	3.069320e-03	5.372240e-06	1	4.929030e-03	8.734740e-06	1	false	DICPCG	2.351900e-02	1.065120e-03	7	true
0.3374        	smoothSolver	3.071210e-03	5.387490e-06	1	4.932450e-03	8.871480e-06	1	false	DICPCG	2.971460e-02	1.352880e-03	5	true
0.3375        	smoothSolver	3.069810e-03	5.404340e-06	1	4.925350e-03	8.748500e-06	1	false	DICPCG	2.584580e-02	1.286550e-03	5	true
0.3376        	smoothSolver	3.062990e-03	5.312660e-06	1	4.927670e-03	8.895690e-06	1	false	DICPCG	2.684430e-02	1.290270e-03	5	true
0.3377        	smoothSolver	3.062630e-03	5.325670e-06	1	4.924470e-03	8.809230e-06	1	false	DICPCG	2.705880e-02	1.123840e-03	6	true
0.3378        	smoothSolver	3.059360e-03	5.316960e-06	1	4.917820e-03	8.709330e-06	1	false	DICPCG	2.335880e-02	9.774030e-04	7	true
0.3379        	smoothSolver	3.058300e-03	5.314610e-06	1	4.919050e-03	8.720220e-06	1	false	DICPCG	2.245100e-02	1.056600e-03	6	true
0.338         	smoothSolver	3.061520e-03	5.290270e-06	1	4.918330e-03	8.710860e-06	1	false	DICPCG	2.294620e-02	1.001870e-03	7	true
0.3381        	smoothSolver	3.063800e-03	5.312810e-06	1	4.933960e-03	8.883930e-06	1	false	DICPCG	3.352550e-02	1.431190e-03	5	true
0.3382        	smoothSolver	3.066920e-03	5.278440e-06	1	4.926170e-03	8.855190e-06	1	false	DICPCG	2.389400e-02	1.189290e-03	5	true
0.3383        	smoothSolver	3.067830e-03	5.257350e-06	1	4.925870e-03	8.920360e-06	1	false	DICPCG	2.575300e-02	1.265360e-03	5	true
0.3384        	smoothSolver	3.062920e-03	5.254980e-06	1	4.935120e-03	8.848560e-06	1	false	DICPCG	2.696770e-02	1.281090e-03	5	true
0.3385        	smoothSolver	3.059310e-03	5.287010e-06	1	4.931470e-03	8.924690e-06	1	false	DICPCG	2.681390e-02	1.335320e-03	5	true
0.3386        	smoothSolver	3.057110e-03	5.274590e-06	1	4.926710e-03	8.881530e-06	1	false	DICPCG	2.749460e-02	1.348270e-03	5	true
0.3387        	smoothSolver	3.055970e-03	5.281630e-06	1	4.931940e-03	8.953940e-06	1	false	DICPCG	2.543180e-02	1.237540e-03	6	true
0.3388        	smoothSolver	3.057670e-03	5.320840e-06	1	4.921680e-03	8.999870e-06	1	false	DICPCG	2.460520e-02	1.167720e-03	6	true
0.3389        	smoothSolver	3.054060e-03	5.331360e-06	1	4.921970e-03	9.100350e-06	1	false	DICPCG	2.296940e-02	9.543910e-04	6	true
0.339         	smoothSolver	3.052180e-03	5.334010e-06	1	4.922140e-03	9.069400e-06	1	false	DICPCG	2.440040e-02	1.136920e-03	6	true
0.3391        	smoothSolver	3.051290e-03	5.332510e-06	1	4.905230e-03	8.963870e-06	1	false	DICPCG	2.353830e-02	1.108830e-03	6	true
0.3392        	smoothSolver	3.050050e-03	5.322440e-06	1	4.905250e-03	8.856140e-06	1	false	DICPCG	2.838250e-02	1.159340e-03	6	true
0.3393        	smoothSolver	3.042870e-03	5.226980e-06	1	4.906250e-03	8.891720e-06	1	false	DICPCG	2.711190e-02	1.163550e-03	6	true
0.3394        	smoothSolver	3.039910e-03	5.193470e-06	1	4.894880e-03	8.870370e-06	1	false	DICPCG	2.443140e-02	1.118660e-03	7	true
0.3395        	smoothSolver	3.044690e-03	5.182610e-06	1	4.892290e-03	9.094240e-06	1	false	DICPCG	2.292020e-02	1.026930e-03	6	true
0.3396        	smoothSolver	3.043480e-03	5.213620e-06	1	4.887030e-03	9.031670e-06	1	false	DICPCG	2.316090e-02	1.135360e-03	6	true
0.3397        	smoothSolver	3.040910e-03	5.205450e-06	1	4.886910e-03	9.027810e-06	1	false	DICPCG	2.159320e-02	9.372090e-04	7	true
0.3398        	smoothSolver	3.036800e-03	5.203450e-06	1	4.874960e-03	8.916220e-06	1	false	DICPCG	2.168280e-02	9.459480e-04	7	true
0.3399        	smoothSolver	3.035650e-03	5.213490e-06	1	4.866360e-03	8.878350e-06	1	false	DICPCG	2.457720e-02	1.165500e-03	6	true
0.34          	smoothSolver	3.036470e-03	5.249940e-06	1	4.871060e-03	8.972640e-06	1	false	DICPCG	2.459660e-02	1.227190e-03	5	true
0.3401        	smoothSolver	3.037840e-03	5.275850e-06	1	4.866770e-03	8.935470e-06	1	false	DICPCG	2.801940e-02	1.354820e-03	5	true
0.3402        	smoothSolver	3.038250e-03	5.336740e-06	1	4.863680e-03	8.888280e-06	1	false	DICPCG	2.666090e-02	1.140840e-03	6	true
0.3403        	smoothSolver	3.027460e-03	5.315760e-06	1	4.867080e-03	8.861380e-06	1	false	DICPCG	2.312940e-02	1.143080e-03	6	true
0.3404        	smoothSolver	3.025700e-03	5.326990e-06	1	4.855980e-03	8.809630e-06	1	false	DICPCG	2.334080e-02	1.053570e-03	6	true
0.3405        	smoothSolver	3.029760e-03	5.361340e-06	1	4.858810e-03	8.836560e-06	1	false	DICPCG	2.748750e-02	1.278850e-03	5	true
0.3406        	smoothSolver	3.031500e-03	5.375330e-06	1	4.853390e-03	8.787610e-06	1	false	DICPCG	2.324480e-02	1.026870e-03	6	true
0.3407        	smoothSolver	3.030020e-03	5.369890e-06	1	4.853290e-03	8.686660e-06	1	false	DICPCG	2.364920e-02	9.930720e-04	6	true
0.3408        	smoothSolver	3.026690e-03	5.374260e-06	1	4.858210e-03	8.727820e-06	1	false	DICPCG	2.534340e-02	1.062630e-03	6	true
0.3409        	smoothSolver	3.023630e-03	5.361030e-06	1	4.854870e-03	8.635330e-06	1	false	DICPCG	2.800410e-02	1.177170e-03	6	true
0.341         	smoothSolver	3.013100e-03	5.329020e-06	1	4.846120e-03	8.643570e-06	1	false	DICPCG	2.300540e-02	1.146360e-03	6	true
0.3411        	smoothSolver	3.011140e-03	5.347610e-06	1	4.836500e-03	8.565860e-06	1	false	DICPCG	2.276140e-02	1.046140e-03	6	true
0.3412        	smoothSolver	3.011060e-03	5.357110e-06	1	4.821880e-03	8.451570e-06	1	false	DICPCG	2.021350e-02	9.051710e-04	7	true
0.3413        	smoothSolver	3.007100e-03	5.368690e-06	1	4.813910e-03	8.317270e-06	1	false	DICPCG	2.016530e-02	9.079200e-04	7	true
0.3414        	smoothSolver	3.007830e-03	5.406020e-06	1	4.809250e-03	8.198850e-06	1	false	DICPCG	2.491310e-02	1.162430e-03	6	true
0.3415        	smoothSolver	3.007100e-03	5.419270e-06	1	4.804630e-03	8.102520e-06	1	false	DICPCG	2.282620e-02	1.059830e-03	6	true
0.3416        	smoothSolver	3.007950e-03	5.441370e-06	1	4.797780e-03	7.957630e-06	1	false	DICPCG	2.611260e-02	1.205820e-03	5	true
0.3417        	smoothSolver	3.001870e-03	5.422190e-06	1	4.803050e-03	7.915380e-06	1	false	DICPCG	2.543650e-02	1.067810e-03	6	true
0.3418        	smoothSolver	2.998500e-03	5.401220e-06	1	4.793190e-03	7.868650e-06	1	false	DICPCG	2.337250e-02	1.113160e-03	6	true
0.3419        	smoothSolver	2.999360e-03	5.434250e-06	1	4.803620e-03	7.891860e-06	1	false	DICPCG	2.717110e-02	1.227620e-03	5	true
0.342         	smoothSolver	2.998510e-03	5.416210e-06	1	4.795250e-03	7.744020e-06	1	false	DICPCG	2.272900e-02	1.003960e-03	6	true
0.3421        	smoothSolver	2.993850e-03	5.369790e-06	1	4.789810e-03	7.626750e-06	1	false	DICPCG	2.212380e-02	1.093580e-03	6	true
0.3422        	smoothSolver	2.994430e-03	5.334670e-06	1	4.787490e-03	7.540880e-06	1	false	DICPCG	2.817100e-02	1.339740e-03	5	true
0.3423        	smoothSolver	2.994130e-03	5.340400e-06	1	4.787220e-03	7.543270e-06	1	false	DICPCG	2.469690e-02	1.209080e-03	5	true
0.3424        	smoothSolver	2.992540e-03	5.311780e-06	1	4.782700e-03	7.437360e-06	1	false	DICPCG	2.131350e-02	1.038340e-03	6	true
0.3425        	smoothSolver	2.991430e-03	5.307380e-06	1	4.777910e-03	7.351010e-06	1	false	DICPCG	2.448540e-02	1.074720e-03	6	true
0.3426        	smoothSolver	2.991850e-03	5.317510e-06	1	4.773590e-03	7.306490e-06	1	false	DICPCG	2.508470e-02	1.252020e-03	5	true
0.3427        	smoothSolver	2.990760e-03	5.304410e-06	1	4.764890e-03	7.077320e-06	1	false	DICPCG	2.559740e-02	1.154250e-03	5	true
0.3428        	smoothSolver	2.989720e-03	5.321180e-06	1	4.764480e-03	6.994550e-06	1	false	DICPCG	2.341060e-02	1.031200e-03	6	true
0.3429        	smoothSolver	2.980580e-03	5.238110e-06	1	4.757790e-03	6.831200e-06	1	false	DICPCG	2.684530e-02	1.285480e-03	5	true
0.343         	smoothSolver	2.982280e-03	5.244710e-06	1	4.765210e-03	6.917190e-06	1	false	DICPCG	2.601230e-02	1.267450e-03	5	true
0.3431        	smoothSolver	2.984490e-03	5.308990e-06	1	4.758060e-03	6.896290e-06	1	false	DICPCG	2.094270e-02	9.922870e-04	6	true
0.3432        	smoothSolver	2.982550e-03	5.301930e-06	1	4.751520e-03	6.745150e-06	1	false	DICPCG	2.176320e-02	1.006440e-03	6	true
0.3433        	smoothSolver	2.981490e-03	5.333490e-06	1	4.747100e-03	6.678040e-06	1	false	DICPCG	2.294480e-02	1.069120e-03	6	true
0.3434        	smoothSolver	2.982240e-03	5.368790e-06	1	4.748640e-03	6.725280e-06	1	false	DICPCG	2.696540e-02	1.147190e-03	6	true
0.3435        	smoothSolver	2.980560e-03	5.338530e-06	1	4.752030e-03	6.621310e-06	1	false	DICPCG	2.821350e-02	1.368270e-03	5	true
