# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.9735        	DICPCG	1.395710e-02	5.709650e-04	3	true
0.9736        	DICPCG	1.396500e-02	4.934940e-04	3	true
0.9737        	DICPCG	1.324340e-02	6.383340e-04	3	true
0.9738        	DICPCG	1.570120e-02	5.971930e-04	3	true
0.9739        	DICPCG	1.403360e-02	5.838440e-04	3	true
0.974         	DICPCG	1.644550e-02	5.756600e-04	3	true
0.9741        	DICPCG	1.472130e-02	4.851930e-04	3	true
0.9742        	DICPCG	1.434290e-02	5.336810e-04	3	true
0.9743        	DICPCG	1.397770e-02	5.160000e-04	3	true
0.9744        	DICPCG	1.408140e-02	5.213110e-04	3	true
0.9745        	DICPCG	1.538160e-02	5.734820e-04	3	true
0.9746        	DICPCG	1.475160e-02	6.319970e-04	3	true
0.9747        	DICPCG	1.704930e-02	6.261540e-04	3	true
0.9748        	DICPCG	1.691810e-02	6.497590e-04	3	true
0.9749        	DICPCG	1.684470e-02	6.442080e-04	3	true
0.975         	DICPCG	1.730790e-02	7.589900e-04	3	true
0.9751        	DICPCG	1.315610e-02	5.048330e-04	3	true
0.9752        	DICPCG	1.718150e-02	6.544460e-04	3	true
0.9753        	DICPCG	1.902990e-02	9.196520e-04	3	true
0.9754        	DICPCG	1.825740e-02	7.980820e-04	3	true
0.9755        	DICPCG	1.319590e-02	5.077010e-04	3	true
0.9756        	DICPCG	1.450100e-02	5.014060e-04	3	true
0.9757        	DICPCG	1.375040e-02	5.561190e-04	3	true
0.9758        	DICPCG	1.539570e-02	4.800070e-04	3	true
0.9759        	DICPCG	1.517700e-02	5.575360e-04	3	true
0.976         	DICPCG	1.522130e-02	5.923310e-04	3	true
0.9761        	DICPCG	1.596450e-02	5.718630e-04	3	true
0.9762        	DICPCG	1.366610e-02	4.419940e-04	3	true
0.9763        	DICPCG	1.146610e-02	3.921990e-04	3	true
0.9764        	DICPCG	1.202670e-02	3.806300e-04	3	true
0.9765        	DICPCG	1.350850e-02	4.748300e-04	3	true
0.9766        	DICPCG	1.789600e-02	6.089950e-04	3	true
0.9767        	DICPCG	1.772430e-02	6.047700e-04	3	true
0.9768        	DICPCG	1.772530e-02	6.831070e-04	3	true
0.9769        	DICPCG	1.301550e-02	4.741970e-04	3	true
0.977         	DICPCG	1.732060e-02	7.244470e-04	3	true
0.9771        	DICPCG	1.496160e-02	5.485920e-04	3	true
0.9772        	DICPCG	1.661760e-02	7.534240e-04	3	true
0.9773        	DICPCG	1.689390e-02	5.786260e-04	3	true
0.9774        	DICPCG	1.697760e-02	6.936820e-04	3	true
0.9775        	DICPCG	1.765830e-02	6.865610e-04	3	true
0.9776        	DICPCG	1.584260e-02	6.542540e-04	4	true
0.9777        	DICPCG	1.980270e-02	8.251530e-04	4	true
0.9778        	DICPCG	1.497250e-02	4.789510e-04	3	true
0.9779        	DICPCG	1.347430e-02	5.237270e-04	3	true
0.978         	DICPCG	1.693020e-02	7.643640e-04	3	true
0.9781        	DICPCG	1.464130e-02	4.788540e-04	3	true
0.9782        	DICPCG	1.364350e-02	5.276430e-04	3	true
0.9783        	DICPCG	1.339330e-02	4.361990e-04	3	true
0.9784        	DICPCG	1.318000e-02	4.096730e-04	3	true
0.9785        	DICPCG	1.438670e-02	5.050620e-04	3	true
0.9786        	DICPCG	1.328750e-02	5.491760e-04	3	true
0.9787        	DICPCG	1.394450e-02	5.623010e-04	3	true
0.9788        	DICPCG	1.434190e-02	4.479480e-04	3	true
0.9789        	DICPCG	1.384490e-02	4.075790e-04	3	true
0.979         	DICPCG	1.555500e-02	5.613770e-04	3	true
0.9791        	DICPCG	1.779910e-02	8.514190e-04	3	true
0.9792        	DICPCG	1.608230e-02	7.228240e-04	3	true
0.9793        	DICPCG	1.735320e-02	6.628370e-04	3	true
0.9794        	DICPCG	1.648930e-02	7.120580e-04	3	true
0.9795        	DICPCG	1.755430e-02	7.335240e-04	4	true
0.9796        	DICPCG	1.588660e-02	7.739190e-04	3	true
0.9797        	DICPCG	1.384430e-02	5.550230e-04	3	true
0.9798        	DICPCG	1.449380e-02	6.177710e-04	3	true
0.9799        	DICPCG	1.551330e-02	6.993960e-04	4	true
0.98          	DICPCG	1.543080e-02	6.533300e-04	3	true
0.9801        	DICPCG	1.779310e-02	7.384950e-04	3	true
0.9802        	DICPCG	1.452410e-02	5.509990e-04	3	true
0.9803        	DICPCG	1.499040e-02	5.917190e-04	4	true
0.9804        	DICPCG	1.371610e-02	4.653310e-04	3	true
0.9805        	DICPCG	1.274590e-02	4.249240e-04	3	true
0.9806        	DICPCG	1.433240e-02	5.263660e-04	3	true
0.9807        	DICPCG	1.697760e-02	7.966400e-04	3	true
0.9808        	DICPCG	1.378450e-02	6.002070e-04	3	true
0.9809        	DICPCG	1.354560e-02	5.186280e-04	3	true
0.981         	DICPCG	1.185470e-02	3.503880e-04	3	true
0.9811        	DICPCG	1.297580e-02	4.384760e-04	3	true
0.9812        	DICPCG	1.541900e-02	5.029510e-04	3	true
0.9813        	DICPCG	1.452770e-02	6.548040e-04	4	true
0.9814        	DICPCG	1.572840e-02	6.897480e-04	3	true
0.9815        	DICPCG	1.614020e-02	4.596730e-04	3	true
0.9816        	DICPCG	1.845280e-02	6.827780e-04	3	true
0.9817        	DICPCG	2.029390e-02	7.957090e-04	3	true
0.9818        	DICPCG	1.936680e-02	7.344560e-04	4	true
0.9819        	DICPCG	1.653240e-02	5.442330e-04	3	true
0.982         	DICPCG	1.618650e-02	5.205280e-04	3	true
0.9821        	DICPCG	1.743800e-02	6.783270e-04	3	true
0.9822        	DICPCG	1.528580e-02	6.908090e-04	3	true
0.9823        	DICPCG	1.326420e-02	5.208210e-04	3	true
0.9824        	DICPCG	1.397730e-02	5.457240e-04	3	true
0.9825        	DICPCG	1.408580e-02	4.885370e-04	3	true
0.9826        	DICPCG	1.265380e-02	4.382940e-04	3	true
0.9827        	DICPCG	1.350660e-02	5.486560e-04	3	true
0.9828        	DICPCG	1.796050e-02	6.151690e-04	3	true
0.9829        	DICPCG	1.600440e-02	7.329670e-04	3	true
0.983         	DICPCG	1.512820e-02	5.387950e-04	3	true
0.9831        	DICPCG	1.378960e-02	5.297460e-04	3	true
0.9832        	DICPCG	1.385490e-02	6.005230e-04	3	true
0.9833        	DICPCG	1.338300e-02	3.992690e-04	3	true
0.9834        	DICPCG	1.332840e-02	5.122440e-04	3	true
0.9835        	DICPCG	1.238970e-02	6.143190e-04	3	true
0.9836        	DICPCG	1.701580e-02	5.867530e-04	3	true
0.9837        	DICPCG	1.637590e-02	7.044110e-04	3	true
0.9838        	DICPCG	1.501800e-02	5.569830e-04	3	true
0.9839        	DICPCG	1.529470e-02	6.504090e-04	4	true
0.984         	DICPCG	1.627400e-02	6.710050e-04	3	true
0.9841        	DICPCG	1.471000e-02	6.503850e-04	3	true
0.9842        	DICPCG	1.640890e-02	6.114570e-04	3	true
0.9843        	DICPCG	1.561290e-02	7.017570e-04	3	true
0.9844        	DICPCG	1.632330e-02	7.061410e-04	3	true
0.9845        	DICPCG	1.464340e-02	6.450990e-04	3	true
0.9846        	DICPCG	1.847250e-02	6.583120e-04	3	true
0.9847        	DICPCG	1.462730e-02	5.434170e-04	3	true
0.9848        	DICPCG	1.298260e-02	4.813500e-04	3	true
0.9849        	DICPCG	1.472440e-02	5.590160e-04	3	true
0.985         	DICPCG	1.303970e-02	4.735840e-04	3	true
0.9851        	DICPCG	1.398970e-02	6.665080e-04	3	true
0.9852        	DICPCG	1.469080e-02	5.897850e-04	3	true
0.9853        	DICPCG	1.449510e-02	5.118090e-04	3	true
0.9854        	DICPCG	1.618440e-02	6.450860e-04	3	true
0.9855        	DICPCG	1.309900e-02	6.502360e-04	3	true
0.9856        	DICPCG	1.561390e-02	6.430790e-04	3	true
0.9857        	DICPCG	1.640680e-02	5.926170e-04	4	true
0.9858        	DICPCG	1.440980e-02	5.088860e-04	3	true
0.9859        	DICPCG	1.706970e-02	7.467910e-04	3	true
0.986         	DICPCG	1.687620e-02	8.124720e-04	3	true
0.9861        	DICPCG	1.400960e-02	5.717390e-04	3	true
0.9862        	DICPCG	1.450630e-02	5.372840e-04	3	true
0.9863        	DICPCG	1.431030e-02	6.023250e-04	4	true
0.9864        	DICPCG	1.669070e-02	8.041160e-04	3	true
0.9865        	DICPCG	1.544430e-02	7.665680e-04	3	true
0.9866        	DICPCG	1.696090e-02	6.286890e-04	4	true
0.9867        	DICPCG	1.450900e-02	6.050720e-04	3	true
0.9868        	DICPCG	1.443900e-02	5.729380e-04	3	true
0.9869        	DICPCG	1.372560e-02	6.658790e-04	3	true
0.987         	DICPCG	1.385970e-02	4.602700e-04	3	true
0.9871        	DICPCG	1.340560e-02	5.489540e-04	3	true
0.9872        	DICPCG	1.801350e-02	7.532520e-04	3	true
0.9873        	DICPCG	1.428100e-02	5.830230e-04	4	true
0.9874        	DICPCG	1.431600e-02	5.148230e-04	3	true
0.9875        	DICPCG	1.703340e-02	6.791280e-04	3	true
0.9876        	DICPCG	1.513370e-02	5.595760e-04	3	true
0.9877        	DICPCG	1.455440e-02	6.437190e-04	4	true
0.9878        	DICPCG	1.432210e-02	5.363110e-04	3	true
0.9879        	DICPCG	1.394310e-02	4.828140e-04	3	true
0.988         	DICPCG	1.363850e-02	5.075480e-04	3	true
0.9881        	DICPCG	1.440190e-02	4.856290e-04	3	true
0.9882        	DICPCG	1.765640e-02	6.922590e-04	4	true
0.9883        	DICPCG	1.779310e-02	7.786450e-04	3	true
0.9884        	DICPCG	1.467040e-02	5.589310e-04	3	true
0.9885        	DICPCG	1.363320e-02	6.124210e-04	3	true
0.9886        	DICPCG	1.594910e-02	7.318260e-04	3	true
0.9887        	DICPCG	1.616210e-02	7.631490e-04	3	true
0.9888        	DICPCG	1.869180e-02	8.483420e-04	4	true
0.9889        	DICPCG	1.319760e-02	4.257560e-04	3	true
0.989         	DICPCG	1.446640e-02	5.504170e-04	3	true
0.9891        	DICPCG	1.313940e-02	5.602890e-04	3	true
0.9892        	DICPCG	1.526820e-02	6.130180e-04	3	true
0.9893        	DICPCG	1.485800e-02	5.534440e-04	3	true
0.9894        	DICPCG	1.331560e-02	4.924570e-04	4	true
0.9895        	DICPCG	1.526090e-02	6.207050e-04	3	true
0.9896        	DICPCG	1.669040e-02	6.073070e-04	3	true
0.9897        	DICPCG	1.582940e-02	6.655850e-04	3	true
0.9898        	DICPCG	1.636670e-02	6.069240e-04	4	true
0.9899        	DICPCG	1.784580e-02	7.669110e-04	3	true
0.99          	DICPCG	1.487220e-02	6.284320e-04	3	true
0.9901        	DICPCG	1.502330e-02	5.430320e-04	3	true
0.9902        	DICPCG	1.583230e-02	6.370250e-04	3	true
0.9903        	DICPCG	1.555180e-02	5.819510e-04	3	true
0.9904        	DICPCG	1.244520e-02	5.008490e-04	3	true
0.9905        	DICPCG	1.332080e-02	5.432100e-04	3	true
0.9906        	DICPCG	1.792250e-02	7.409840e-04	3	true
0.9907        	DICPCG	1.580810e-02	5.944290e-04	3	true
0.9908        	DICPCG	1.451170e-02	6.913640e-04	4	true
0.9909        	DICPCG	1.579400e-02	6.140270e-04	3	true
0.991         	DICPCG	1.593270e-02	6.460400e-04	3	true
0.9911        	DICPCG	1.464550e-02	5.297040e-04	3	true
0.9912        	DICPCG	1.372920e-02	5.002630e-04	3	true
0.9913        	DICPCG	1.304040e-02	5.788820e-04	3	true
0.9914        	DICPCG	1.533720e-02	6.992460e-04	3	true
0.9915        	DICPCG	1.585650e-02	7.583810e-04	3	true
0.9916        	DICPCG	1.549130e-02	6.521780e-04	3	true
0.9917        	DICPCG	1.724970e-02	6.191730e-04	3	true
0.9918        	DICPCG	1.492800e-02	6.753810e-04	3	true
0.9919        	DICPCG	1.303590e-02	5.086520e-04	3	true
0.992         	DICPCG	1.615840e-02	5.429110e-04	3	true
0.9921        	DICPCG	2.214300e-02	1.045540e-03	3	true
0.9922        	DICPCG	1.498680e-02	4.695280e-04	3	true
0.9923        	DICPCG	1.297130e-02	4.856860e-04	4	true
0.9924        	DICPCG	1.358590e-02	5.049390e-04	3	true
0.9925        	DICPCG	1.394170e-02	5.463350e-04	3	true
0.9926        	DICPCG	1.278690e-02	4.897960e-04	3	true
0.9927        	DICPCG	1.442430e-02	5.944900e-04	3	true
0.9928        	DICPCG	1.855080e-02	8.240570e-04	3	true
0.9929        	DICPCG	1.444420e-02	6.845420e-04	3	true
0.993         	DICPCG	1.622180e-02	6.995560e-04	3	true
0.9931        	DICPCG	1.783020e-02	8.593030e-04	3	true
0.9932        	DICPCG	1.661740e-02	7.960590e-04	3	true
0.9933        	DICPCG	1.660450e-02	6.574210e-04	3	true
0.9934        	DICPCG	1.407370e-02	6.040170e-04	3	true
0.9935        	DICPCG	1.185190e-02	4.370850e-04	3	true
0.9936        	DICPCG	1.253330e-02	4.861350e-04	3	true
0.9937        	DICPCG	1.475500e-02	6.644880e-04	4	true
0.9938        	DICPCG	1.334210e-02	5.353780e-04	3	true
0.9939        	DICPCG	1.391280e-02	5.595490e-04	3	true
0.994         	DICPCG	1.468090e-02	5.951740e-04	3	true
0.9941        	DICPCG	1.434830e-02	6.076230e-04	3	true
0.9942        	DICPCG	1.377240e-02	5.092800e-04	3	true
0.9943        	DICPCG	1.508010e-02	7.334370e-04	3	true
0.9944        	DICPCG	1.613920e-02	5.150140e-04	3	true
0.9945        	DICPCG	1.436840e-02	5.630040e-04	3	true
0.9946        	DICPCG	1.436520e-02	4.285240e-04	3	true
0.9947        	DICPCG	1.227240e-02	4.735730e-04	3	true
0.9948        	DICPCG	1.508280e-02	6.184580e-04	3	true
0.9949        	DICPCG	1.788410e-02	7.413100e-04	3	true
0.995         	DICPCG	1.821890e-02	8.728150e-04	3	true
0.9951        	DICPCG	1.530670e-02	6.794180e-04	3	true
0.9952        	DICPCG	1.571720e-02	5.659660e-04	4	true
0.9953        	DICPCG	1.610920e-02	7.712300e-04	3	true
0.9954        	DICPCG	1.353880e-02	5.134130e-04	4	true
0.9955        	DICPCG	1.640170e-02	6.450920e-04	3	true
0.9956        	DICPCG	1.461850e-02	6.037120e-04	3	true
0.9957        	DICPCG	1.493280e-02	5.441680e-04	3	true
0.9958        	DICPCG	1.513900e-02	6.707390e-04	3	true
0.9959        	DICPCG	1.626500e-02	6.770340e-04	3	true
0.996         	DICPCG	1.708520e-02	7.315410e-04	3	true
0.9961        	DICPCG	1.578260e-02	6.415660e-04	3	true
0.9962        	DICPCG	1.572780e-02	6.079710e-04	3	true
0.9963        	DICPCG	1.777360e-02	6.934530e-04	3	true
0.9964        	DICPCG	1.544890e-02	7.453690e-04	3	true
0.9965        	DICPCG	1.187260e-02	4.387190e-04	3	true
0.9966        	DICPCG	1.293870e-02	5.047370e-04	3	true
0.9967        	DICPCG	1.416760e-02	5.240430e-04	3	true
0.9968        	DICPCG	1.369630e-02	5.931090e-04	3	true
0.9969        	DICPCG	1.092450e-02	3.523710e-04	3	true
0.997         	DICPCG	1.141990e-02	4.304400e-04	3	true
0.9971        	DICPCG	1.506390e-02	5.245850e-04	3	true
0.9972        	DICPCG	1.423130e-02	4.858260e-04	3	true
0.9973        	DICPCG	1.462570e-02	5.400900e-04	3	true
0.9974        	DICPCG	1.379780e-02	6.845120e-04	3	true
0.9975        	DICPCG	1.684520e-02	6.635600e-04	5	true
0.9976        	DICPCG	1.586290e-02	6.820530e-04	3	true
0.9977        	DICPCG	1.461410e-02	7.286640e-04	3	true
0.9978        	DICPCG	1.391420e-02	4.955350e-04	3	true
0.9979        	DICPCG	1.273480e-02	6.109950e-04	3	true
0.998         	DICPCG	1.388070e-02	6.617800e-04	3	true
0.9981        	DICPCG	1.359140e-02	4.856480e-04	3	true
0.9982        	DICPCG	1.313340e-02	4.563210e-04	4	true
0.9983        	DICPCG	1.440290e-02	5.768150e-04	3	true
0.9984        	DICPCG	1.460840e-02	5.345400e-04	3	true
0.9985        	DICPCG	1.365650e-02	4.832320e-04	3	true
0.9986        	DICPCG	1.292760e-02	6.385850e-04	3	true
0.9987        	DICPCG	1.114360e-02	3.903500e-04	3	true
0.9988        	DICPCG	1.563370e-02	5.795950e-04	3	true
0.9989        	DICPCG	1.345600e-02	5.357270e-04	3	true
0.999         	DICPCG	1.406880e-02	5.257020e-04	3	true
0.9991        	DICPCG	1.209490e-02	5.063540e-04	3	true
0.9992        	DICPCG	1.175660e-02	3.902200e-04	3	true
0.9993        	DICPCG	1.562380e-02	5.535910e-04	3	true
0.9994        	DICPCG	1.287580e-02	6.213940e-04	3	true
0.9995        	DICPCG	1.392580e-02	6.170570e-04	4	true
0.9996        	DICPCG	1.343270e-02	5.929090e-04	3	true
0.9997        	DICPCG	1.334770e-02	4.318410e-04	3	true
0.9998        	DICPCG	1.544150e-02	6.957210e-04	3	true
0.9999        	DICPCG	1.543050e-02	6.164300e-04	3	true
1             	DICPCG	1.489110e-02	5.622290e-04	3	true
1.0001        	DICPCG	1.206540e-02	3.726940e-04	3	true
1.0002        	DICPCG	1.355800e-02	5.615580e-04	3	true
1.0003        	DICPCG	1.279700e-02	4.094360e-04	3	true
1.0004        	DICPCG	1.521420e-02	7.060100e-04	3	true
1.0005        	DICPCG	1.330430e-02	5.080090e-04	3	true
1.0006        	DICPCG	1.260070e-02	4.981560e-04	3	true
1.0007        	DICPCG	1.656540e-02	6.990070e-04	5	true
1.0008        	DICPCG	1.229280e-02	4.483140e-04	3	true
1.0009        	DICPCG	1.123960e-02	3.677310e-04	3	true
1.001         	DICPCG	1.090190e-02	4.116910e-04	3	true
1.0011        	DICPCG	1.406850e-02	5.164140e-04	3	true
1.0012        	DICPCG	1.079070e-02	4.724280e-04	3	true
1.0013        	DICPCG	1.312750e-02	5.137520e-04	3	true
1.0014        	DICPCG	1.226460e-02	4.200950e-04	3	true
1.0015        	DICPCG	1.076100e-02	4.023750e-04	3	true
1.0016        	DICPCG	1.451310e-02	6.016770e-04	3	true
1.0017        	DICPCG	1.513150e-02	6.669410e-04	3	true
1.0018        	DICPCG	1.437150e-02	5.469290e-04	3	true
1.0019        	DICPCG	1.620910e-02	5.665780e-04	3	true
1.002         	DICPCG	1.673970e-02	7.712190e-04	3	true
1.0021        	DICPCG	1.593120e-02	5.532630e-04	4	true
1.0022        	DICPCG	1.460050e-02	5.943310e-04	4	true
1.0023        	DICPCG	1.316390e-02	4.290070e-04	3	true
1.0024        	DICPCG	1.304440e-02	4.651240e-04	3	true
1.0025        	DICPCG	1.465120e-02	5.198320e-04	3	true
1.0026        	DICPCG	1.273830e-02	4.497850e-04	3	true
1.0027        	DICPCG	1.182390e-02	4.143730e-04	3	true
1.0028        	DICPCG	1.551020e-02	6.634710e-04	3	true
1.0029        	DICPCG	1.420650e-02	4.651290e-04	3	true
1.003         	DICPCG	1.282830e-02	5.962820e-04	3	true
1.0031        	DICPCG	1.377570e-02	5.711950e-04	3	true
1.0032        	DICPCG	1.326050e-02	5.521490e-04	3	true
1.0033        	DICPCG	1.392620e-02	5.908900e-04	4	true
1.0034        	DICPCG	1.545760e-02	5.018990e-04	3	true
1.0035        	DICPCG	1.181710e-02	3.747360e-04	3	true
1.0036        	DICPCG	1.219880e-02	4.978560e-04	3	true
1.0037        	DICPCG	1.177030e-02	3.706910e-04	3	true
1.0038        	DICPCG	1.261910e-02	5.043530e-04	3	true
1.0039        	DICPCG	1.469340e-02	6.568170e-04	3	true
1.004         	DICPCG	1.212950e-02	3.834800e-04	3	true
1.0041        	DICPCG	1.360600e-02	5.450880e-04	3	true
1.0042        	DICPCG	1.431320e-02	5.009330e-04	3	true
1.0043        	DICPCG	1.541280e-02	6.593720e-04	3	true
1.0044        	DICPCG	1.596110e-02	5.877460e-04	4	true
1.0045        	DICPCG	1.222290e-02	4.330420e-04	3	true
1.0046        	DICPCG	1.611410e-02	5.427590e-04	3	true
1.0047        	DICPCG	1.307650e-02	6.339320e-04	3	true
1.0048        	DICPCG	1.315800e-02	6.302430e-04	3	true
1.0049        	DICPCG	1.186160e-02	5.315060e-04	3	true
1.005         	DICPCG	1.335520e-02	4.468640e-04	3	true
1.0051        	DICPCG	1.406410e-02	4.801780e-04	3	true
1.0052        	DICPCG	1.428720e-02	6.940630e-04	3	true
1.0053        	DICPCG	1.597640e-02	7.584270e-04	3	true
1.0054        	DICPCG	1.499620e-02	7.199440e-04	4	true
1.0055        	DICPCG	1.760060e-02	6.005430e-04	3	true
1.0056        	DICPCG	1.499990e-02	5.528220e-04	3	true
1.0057        	DICPCG	1.254810e-02	5.063270e-04	3	true
1.0058        	DICPCG	1.494260e-02	6.689110e-04	3	true
1.0059        	DICPCG	1.430050e-02	6.042300e-04	3	true
1.006         	DICPCG	1.470840e-02	6.462140e-04	3	true
1.0061        	DICPCG	1.519940e-02	6.618230e-04	3	true
1.0062        	DICPCG	1.338880e-02	5.443510e-04	3	true
1.0063        	DICPCG	1.282400e-02	4.412890e-04	3	true
1.0064        	DICPCG	1.556700e-02	5.670240e-04	3	true
1.0065        	DICPCG	1.401300e-02	6.854790e-04	4	true
1.0066        	DICPCG	1.603990e-02	6.929580e-04	4	true
1.0067        	DICPCG	1.352680e-02	5.121750e-04	3	true
1.0068        	DICPCG	1.387860e-02	6.682510e-04	3	true
1.0069        	DICPCG	1.410450e-02	6.199160e-04	3	true
1.007         	DICPCG	1.429030e-02	6.207120e-04	3	true
1.0071        	DICPCG	1.465810e-02	5.142220e-04	3	true
1.0072        	DICPCG	1.512580e-02	5.840550e-04	3	true
1.0073        	DICPCG	1.460540e-02	4.776410e-04	3	true
1.0074        	DICPCG	1.506970e-02	5.310440e-04	3	true
1.0075        	DICPCG	1.539670e-02	5.243740e-04	3	true
1.0076        	DICPCG	1.598590e-02	5.334740e-04	3	true
1.0077        	DICPCG	1.454860e-02	5.900630e-04	4	true
1.0078        	DICPCG	1.483250e-02	5.285920e-04	4	true
1.0079        	DICPCG	1.614790e-02	6.241510e-04	3	true
1.008         	DICPCG	1.570160e-02	6.550730e-04	4	true
1.0081        	DICPCG	1.495930e-02	5.916250e-04	4	true
1.0082        	DICPCG	1.673130e-02	6.788830e-04	3	true
1.0083        	DICPCG	1.317250e-02	5.079880e-04	3	true
1.0084        	DICPCG	1.720750e-02	6.999910e-04	3	true
1.0085        	DICPCG	1.741750e-02	7.773250e-04	3	true
1.0086        	DICPCG	1.321440e-02	6.413760e-04	3	true
1.0087        	DICPCG	1.417520e-02	5.816400e-04	3	true
1.0088        	DICPCG	1.450220e-02	6.499930e-04	3	true
1.0089        	DICPCG	1.338860e-02	5.226090e-04	4	true
1.009         	DICPCG	1.357480e-02	5.651020e-04	3	true
1.0091        	DICPCG	1.466360e-02	5.164010e-04	3	true
1.0092        	DICPCG	1.355360e-02	5.792700e-04	3	true
1.0093        	DICPCG	1.306720e-02	4.527700e-04	3	true
1.0094        	DICPCG	1.496920e-02	6.328470e-04	3	true
1.0095        	DICPCG	1.503670e-02	5.857210e-04	3	true
1.0096        	DICPCG	1.265480e-02	5.173300e-04	3	true
1.0097        	DICPCG	1.599990e-02	5.485280e-04	3	true
1.0098        	DICPCG	1.497660e-02	5.159260e-04	3	true
1.0099        	DICPCG	1.294490e-02	4.260030e-04	3	true
1.01          	DICPCG	1.482190e-02	5.483590e-04	3	true
1.0101        	DICPCG	1.539660e-02	5.597950e-04	3	true
1.0102        	DICPCG	1.527130e-02	5.330320e-04	3	true
1.0103        	DICPCG	1.391540e-02	5.826980e-04	3	true
1.0104        	DICPCG	1.699360e-02	6.201030e-04	3	true
1.0105        	DICPCG	1.672330e-02	7.301550e-04	3	true
1.0106        	DICPCG	1.938870e-02	7.899810e-04	3	true
1.0107        	DICPCG	1.644330e-02	6.040500e-04	3	true
1.0108        	DICPCG	1.285560e-02	4.058720e-04	3	true
1.0109        	DICPCG	1.807930e-02	7.884150e-04	3	true
1.011         	DICPCG	1.884440e-02	9.169480e-04	3	true
1.0111        	DICPCG	1.689750e-02	8.445580e-04	3	true
1.0112        	DICPCG	1.431080e-02	4.422020e-04	3	true
1.0113        	DICPCG	1.457040e-02	5.811680e-04	3	true
1.0114        	DICPCG	1.367710e-02	5.258310e-04	3	true
1.0115        	DICPCG	1.302050e-02	4.389380e-04	3	true
1.0116        	DICPCG	1.534920e-02	6.579720e-04	3	true
1.0117        	DICPCG	1.538040e-02	7.451180e-04	3	true
1.0118        	DICPCG	1.521930e-02	5.023010e-04	3	true
1.0119        	DICPCG	1.383330e-02	4.969810e-04	3	true
1.012         	DICPCG	1.282010e-02	4.172910e-04	3	true
1.0121        	DICPCG	1.239800e-02	3.798080e-04	3	true
1.0122        	DICPCG	1.467520e-02	5.399600e-04	3	true
1.0123        	DICPCG	1.785390e-02	7.595950e-04	3	true
1.0124        	DICPCG	1.626760e-02	4.919110e-04	3	true
1.0125        	DICPCG	1.921960e-02	8.291050e-04	3	true
1.0126        	DICPCG	1.586470e-02	4.946710e-04	3	true
1.0127        	DICPCG	1.675030e-02	8.336880e-04	3	true
1.0128        	DICPCG	1.515050e-02	4.931840e-04	3	true
1.0129        	DICPCG	1.640060e-02	7.954700e-04	3	true
1.013         	DICPCG	1.480510e-02	6.304420e-04	3	true
1.0131        	DICPCG	1.801240e-02	8.241170e-04	3	true
1.0132        	DICPCG	1.494870e-02	5.108860e-04	3	true
1.0133        	DICPCG	1.664680e-02	7.080690e-04	4	true
1.0134        	DICPCG	1.721840e-02	8.257510e-04	3	true
1.0135        	DICPCG	1.413420e-02	4.485060e-04	3	true
1.0136        	DICPCG	1.381490e-02	5.822810e-04	3	true
1.0137        	DICPCG	1.787540e-02	8.399270e-04	3	true
1.0138        	DICPCG	1.413960e-02	4.589720e-04	3	true
1.0139        	DICPCG	1.213810e-02	5.300600e-04	3	true
1.014         	DICPCG	1.273630e-02	3.825010e-04	3	true
1.0141        	DICPCG	1.361860e-02	3.925170e-04	3	true
1.0142        	DICPCG	1.342890e-02	4.924990e-04	3	true
1.0143        	DICPCG	1.386610e-02	5.947760e-04	3	true
1.0144        	DICPCG	1.421610e-02	6.633660e-04	3	true
1.0145        	DICPCG	1.259620e-02	4.076160e-04	3	true
1.0146        	DICPCG	1.508180e-02	4.592720e-04	3	true
1.0147        	DICPCG	1.669280e-02	7.529480e-04	3	true
1.0148        	DICPCG	1.865000e-02	7.541030e-04	3	true
1.0149        	DICPCG	1.733910e-02	6.084810e-04	3	true
1.015         	DICPCG	1.815450e-02	7.355970e-04	3	true
1.0151        	DICPCG	1.634220e-02	7.163480e-04	3	true
1.0152        	DICPCG	1.735690e-02	8.662600e-04	3	true
1.0153        	DICPCG	1.511460e-02	6.450080e-04	4	true
1.0154        	DICPCG	1.773540e-02	6.647890e-04	3	true
1.0155        	DICPCG	1.393310e-02	5.878980e-04	3	true
1.0156        	DICPCG	1.401920e-02	6.164040e-04	4	true
1.0157        	DICPCG	1.472140e-02	6.665390e-04	3	true
1.0158        	DICPCG	1.551350e-02	6.726990e-04	3	true
1.0159        	DICPCG	1.272190e-02	5.745810e-04	3	true
1.016         	DICPCG	1.424670e-02	7.056280e-04	3	true
1.0161        	DICPCG	1.518480e-02	5.402220e-04	3	true
1.0162        	DICPCG	1.246820e-02	4.818850e-04	3	true
1.0163        	DICPCG	1.322590e-02	4.832990e-04	3	true
1.0164        	DICPCG	1.564870e-02	5.851420e-04	3	true
1.0165        	DICPCG	1.275380e-02	5.943590e-04	3	true
1.0166        	DICPCG	1.233480e-02	4.847010e-04	3	true
1.0167        	DICPCG	1.181950e-02	3.467950e-04	3	true
1.0168        	DICPCG	1.434480e-02	5.123540e-04	3	true
1.0169        	DICPCG	1.427780e-02	4.995700e-04	4	true
1.017         	DICPCG	1.472770e-02	5.753610e-04	4	true
1.0171        	DICPCG	1.554460e-02	6.678410e-04	3	true
